CAI Type,Entity name,Entity number,CMS number,FRN,Location ID,Street address,City,State or territory,Zip code,Longitude,Latitude,Explanation,Broadband Need,Broadband Availability
C,NEWTON YMCA,,,,1010573300,701 E. Wheatridge Dr,Newton,KS,67114,-97.32943476,38.02170774,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,1000
H,WALGREENS #7152,,19945599,,1010572864,1300 N MAIN ST,NEWTON,KS,67114,-97.34452327,38.05771134,,1000,1000
H,HEALTH-E-QUIP,,20263629,,1010572863,120 E 12TH ST,NEWTON,KS,67114,-97.3438891,38.05805147,,1000,1000
H,NEWTON HEALTHCARE CORPORATION,,1336149137,,1010572863,118 E 12TH ST,NEWTON,KS,67114,-97.3438891,38.05805147,,1000,1000
H,"HEARTLAND CARDIOLOGY, LLC",,1134877947,,1010572829,1525 N MAIN ST,NEWTON,KS,67114,-97.34564538,38.06062163,,1000,1000
S,SANTA FE 5/6 CENTER,77478,,2399057833,1010572813,130 W. Broadway,Newton,KS,67114,-97.34655641,38.05023121,,1000,
C,HARVEY COUNTY DEPARTMENT ON AGING,,,,1010572796,800 N. Main St,Newton,KS,67114,-97.34421228,38.05151734,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
G,HARVEY COUNTY OFFICE,,,,1010572796,800 N. Main St.,Newton,KS,67114,-97.34421228,38.05151734,,1000,
F,HARVEY COUNTY COMMUNICATIONS CENTER,,,,1010572795,120 E 7th St,Newton,KS,67114,-97.34357311,38.05161835,,1000,
F,HARVEY COUNTY CRIME STOPPERS,,,,1010572795,120 E 7th St,Newton,KS,67114,-97.34357311,38.05161835,,1000,
F,NEWTON CITY POLICE DEPT,,,,1010572795,120 E 7th St,Newton,KS,67114,-97.34357311,38.05161835,,1000,
L,NEWTON PUBLIC LIBRARY,137889,,,1010572788,720 N. Oak,Newton,KS,67114,-97.342412,38.05071126,,1000,
H,DRS MCKINNEY & SIMMONDS OPTOMETRIST,,20259237,,1010571013,216 N MERIDIAN RD,NEWTON,KS,67114,-97.37126794,38.04518118,,1000,1000
H,"DRS.MCKINNEY AND SIMMONDS,OPTOMETRISTS, LLC",,1194782797,,1010571013,216 N MERIDIAN RD,NEWTON,KS,67114,-97.37126794,38.04518118,,1000,1000
S,SLATE CREEK ELEMENTARY,77481,,2399057833,1010570782,901 E. 4th,Newton,KS,67114,-97.33037889,38.04434762,,1000,
S,CHISHOLM MIDDLE SCHOOL,77483,,2399057833,1010570782,900 E. First,Newton,KS,67114,-97.33037889,38.04434762,,1000,
H,AXTELL CLINIC PA,,20282535,,1010569608,700 MEDICAL CTR DR,NEWTON,KS,67114,-97.3338561,38.02318798,,1000,1000
H,AXTELL CLINIC PA,,1063480937,,1010569608,700 MEDICAL CENTER DR,NEWTON,KS,67114,-97.3338561,38.02318798,,1000,1000
H,"HEARTLAND DERMATOLOGY AND SKIN CANCER CENTER, PA",,1215243175,,1010569608,700 MEDICAL CTR DR,NEWTON,KS,67114,-97.3338561,38.02318798,,1000,1000
H,ASSOCIATES IN WOMENS HEALTH PA,,1265753719,,1010569608,700 MEDICAL CTR DR,NEWTON,KS,67114,-97.3338561,38.02318798,,1000,1000
H,CENTRAL CARE PA,,1114572666,,1010569607,730 MEDICAL CTR DR,NEWTON,KS,67114,-97.33338415,38.0233829,,1000,1000
F,HEALTH MINISTRIES CLINIC - NEWTON,,,,1010569606,720 Medical Center Drive,Newton,KS,67114,-97.33301712,38.02292686,,1000,
H,HEALTH MINISTRIES CLINIC INC,,1003810896,,1010569606,720 MEDICAL CTR DR,NEWTON,KS,67114,-97.33301712,38.02292686,,1000,
F,RENAL CARE GROUP - NEWTON,,,,1010569601,625 Medical Center Dr,Newton,KS,67114,-97.33495121,38.02209887,,1000,1000
H,RENAL CARE GROUP - NEWTON,,172531,,1010569601,625 Medical Center Dr.,Newton,KS,67114,-97.33495121,38.02209887,,1000,1000
H,"KANSAS NEPHROLOGY PHYSICIANS, P.A.",,1043404940,,1010569601,625 MEDICAL CTR DR,NEWTON,KS,67114,-97.33495121,38.02209887,,1000,1000
H,CARDIOVASCULAR CARE PA,,1164493201,,1010569600,715 MEDICAL CTR DR,NEWTON,KS,67114,-97.332828,38.02164073,,1000,
H,"ADVANCED PT OF NEWTON, LLC",,1245679414,,1010569600,715 MEDICAL CTR DR,NEWTON,KS,67114,-97.332828,38.02164073,,1000,
H,NMC HEALTH HOME CARE,,177059,,1010569598,1715 MEDICAL PKWY,NEWTON,KS,67114,-97.33480124,38.02167135,,1000,
H,WALMART PHARMACY 10-2428,,20031879,,1010569301,1701 S KANSAS RD,NEWTON,KS,67114,-97.33912373,38.02327799,,1000,
F,NMC HEALTH,,,,1010568063,600 MEDICAL CENTER DR,Newton,KS,67114,-97.33305612,38.02440701,,1000,
H,NEWTON MEDICAL CENTER,,,,1010568063,600 MEDICAL CENTER DRIVE,NEWTON,KS,67114,-97.33305612,38.02440701,,1000,
H,NMC HEALTH,,170103,,1010568063,600 MEDICAL CENTER DRIVE,NEWTON,KS,67114,-97.33305612,38.02440701,,1000,
H,NEWTON ANESTHESIA SERVICES PA,,1003344060,,1010568063,600 MEDICAL CTR DR,NEWTON,KS,67114,-97.33305612,38.02440701,,1000,
H,"KANSAS NEPHROLOGY PHYSICIANS, P.A.",,1043404940,,1010568063,600 MEDICAL CTR DR,NEWTON,KS,67114,-97.33305612,38.02440701,,1000,
H,"PREMIER HOSPITALISTS OF KANSAS, LLC",,1083052211,,1010568063,600 MEDICAL CTR DR,NEWTON,KS,67114,-97.33305612,38.02440701,,1000,
H,APOGEE MEDICAL GROUP KANSAS PA,,1083239289,,1010568063,600 MEDICAL CTR DR,NEWTON,KS,67114,-97.33305612,38.02440701,,1000,
H,ADVANCED GENERAL RADIOLOGY LLC,,1215166681,,1010568063,600 MEDICAL CTR DR,NEWTON,KS,67114,-97.33305612,38.02440701,,1000,
H,NEWTON HEALTHCARE CORPORATION,,1235190919,,1010568063,600 MEDICAL CTR DR,NEWTON,KS,67114,-97.33305612,38.02440701,,1000,
H,"SOUTHCENTRAL PATHOLOGY LABORATORY, PA",,1376869651,,1010568063,600 MEDICAL CTR DR,NEWTON,KS,67114,-97.33305612,38.02440701,,1000,
H,NEWTON HEALTHCARE CORPORATION,,1013529403,,1010568058,800 MEDICAL CTR DR,NEWTON,KS,67114,-97.33200602,38.02419008,,1000,
H,DILLION COMPANIES INC,,20160819,,1010567948,1410 S KANSAS AVE,NEWTON,KS,67114,-97.33431225,38.02753132,,1000,
H,HENDRICKSON CHIROPRACTIC AND HEALTH CENTER P A,,1265427959,,1010567293,508 N MAIN ST,NEWTON,KS,67114,-97.34466228,38.04791836,,1000,1000
H,JOZSA HEARING CENTER LLC,,1164941399,,1010567289,500 N MAIN ST,NEWTON,KS,67114,-97.34466222,38.04767295,,1000,
S,SUNSET ELEMENTARY,77746,,2399057833,1010567250,619 Boyd,Newton,KS,67114,-97.36405122,38.04892246,,1000,1000
S,NEWTON SR HIGH,77475,,2399057833,1010567143,900 West 12th,Newton,KS,67114,-97.36366712,38.05926111,,1000,
F,NEWTON FIRE/EMS DEPARTMENT,,,,1010566158,200 E 3rd ST,Newton,KS,67114,-97.34263402,38.04543173,,1000,
H,ADVANCED PT LLC,,1083935712,,1010565854,2311 S KANSAS RD,NEWTON,KS,67114,-97.33734555,38.014381,,1000,1000
H,"ADVANCED PT OF NEWTON, LLC",,1245679414,,1010565854,2311 S KANSAS RD,NEWTON,KS,67114,-97.33734555,38.014381,,1000,1000
H,VISION SURGERY CONSULTANTS PA,,1093781593,,1010565583,218 S KANSAS AVE,NEWTON,KS,67114,-97.33632345,38.04078764,,1000,1000
F,MID KANSAS FAMILY PRACTICE,,,,1010564640,705 East Randall,Hesston,KS,67062,-97.42204002,38.13719238,,1000,1000
H,NEWTON HEALTHCARE CORPORATION,,1003474982,,1010564640,705 E RANDALL ST,HESSTON,KS,67062,-97.42204002,38.13719238,,1000,1000
S,HESSTON ELEM,77439,,,1010564637,300 E Amos,Hesston,KS,67062,-97.42873463,38.14121731,,1000,
S,HESSTON MIDDLE,77441,,,1010564635,100 N Ridge Road,Hesston,KS,67062,-97.42225604,38.13916758,,1000,
H,LEGACY EYECARE INC,,1164506465,,1010564629,607 E RANDALL ST,HESSTON,KS,67062,-97.422884,38.13695226,,1000,1000
H,HESSTON PHARMACY,,19989933,,1010564479,101 S MAIN,HESSTON,KS,67062,-97.43198491,38.13827249,,1000,1000
S,HESSTON COLLEGE,,,,1010564409,301 South Main,Hesston,KS,67062,-97.43211207,38.13444163,,1000,
S,HESSTON HIGH,77440,,,1010564259,200 N Ridge Road,Hesston,KS,67062,-97.42628948,38.14357154,,1000,
H,"ADVANCED PT OF NEWTON, LLC",,1194338376,,1010564192,701 S MAIN ST,HESSTON,KS,67062,-97.43169598,38.12789035,,1000,1000
L,HESSTON PUBLIC LIBRARY,137868,,,1010563426,300 N. Main St.,Hesston,KS,67062,-97.43119097,38.14089127,,1000,
F,HESSTON FIRE DEPARTMENT,,,,1010563424,115 E Smith ST,Hesston,KS,67062,-97.43057881,38.138161,,1000,
F,HESSTON POLICE DEPT,,,,1010563424,115 E Smith,Hesston,KS,67062,-97.43057881,38.138161,,1000,
F,PARTNERS IN FAMILY CARE - HESSTON,,,,1010563423,110 East Smith,Hesston,KS,67062,-97.43072389,38.13874744,,1000,1000
F,BURRTON POLICE DEPT,,,,1010562872,118 N Burrton Ave,Burrton,KS,67020,-97.67122894,38.02483605,,1000,
L,RUTH DOLE MEMORIAL LIBRARY,,,,1010562648,121 N. Burrton Ave.,Burrton,KS,67020,-97.67199595,38.02498668,,1000,
F,BURRTON CONSOLIDATED FIRE DISTRICT # 5,,,,1010562639,205 N Burrton Avenue,Burrton,KS,67020,-97.67190691,38.0253361,,1000,1000
S,BURRTON ELEM,77365,,2399025072,1010562503,105 E Lincoln Ave.,Burrton,KS,67020,-97.67152891,38.01960015,,1000,
S,BURRTON MS/HS,77366,,2399025072,1010562503,105 E Lincoln,Burrton,KS,67020,-97.67152891,38.01960015,,1000,
P,BURRTON HOUSING AUTHORITY,,,,1010561896,460 E. Adams St,BURRTON,KS,67020,-97.66708952,38.02577714,,1000,1000
S,HALSTEAD HIGH,77429,,2399016826,1010561246,521 West 6th Street,Halstead,KS,67056,-97.51252801,37.99851604,,1000,
S,HALSTEAD MIDDLE SCHOOL,77428,,2399016826,1010561245,221 West 6th Street,Halstead,KS,67056,-97.50905176,37.99873806,,1000,
L,HALSTEAD PUBLIC LIBRARY,137861,,,1010560841,264 Main,Halstead,KS,67056,-97.50559531,38.00328051,,1000,
F,HEALTH MINISTRIES CLINIC - HALSTEAD,,,,1010560834,126 Main Street,Halstead,KS,67056,-97.50557337,38.00482205,,1000,1000
H,HEALTH MINISTRIES CLINIC INC,,1023427929,,1010560834,126 MAIN ST,HALSTEAD,KS,67056,-97.50557337,38.00482205,,1000,1000
F,HALSTEAD HEALTH & REHABILITATION CENTER,,,,1010560351,915 MCNAIR,Halstead,KS,67056,-97.50101292,37.99494106,,1000,1000
H,HALSTEAD HEALTH AND REHABILITATION CENTER,,175446,,1010560351,915 MCNAIR STREET,HALSTEAD,KS,67056,-97.50101292,37.99494106,,1000,1000
F,HALSTEAD FIRE/EMS DEPARTMENT,,,,1010560039,121 W 3rd ST,Halstead,KS,67056,-97.50703952,38.00287685,,1000,1000
P,HALSTEAD HOUSING AUTHORITY,,,,1010559859,815 W 6TH Street,HALSTEAD,KS,67056,-97.51762358,37.99881145,,1000,1000
F,HOMESTEAD OF HALSTEAD,,,,1010559836,715 W 6TH ST,Halstead,KS,67056,-97.5158843,37.99876244,,1000,1000
S,SCOTT COMMUNITY LEARNING CENTER,,,2399013858,1009934491,608 S. Main,Scott City,KS,67871,-100.9066235,38.48111178,,1000,1000
H,PROHEALTH CHIROPRACTIC WELLNESS CENTERS PA,,1164630117,,1009934462,110 W 4TH ST,SCOTT CITY,KS,67871,-100.9079405,38.48371294,,1000,1000
H,COMPASS BEHAVIORAL HEALTH,,1366793747,,1009934429,204 S COLLEGE ST,SCOTT CITY,KS,67871,-100.9036782,38.48508717,,1000,1000
C,BATCHELLER-KEELING POST,,,,1009931927,603 Antelope St,Scott City,KS,67871,-100.902028,38.48117078,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,1000
F,SCOTT CITY MUNICIPAL AIRPORT,,,,1009931417,300 S. Mesquite Rd.,Scott City,KS,67871,-100.8881626,38.47919858,,1000,1000
S,SCOTT CITY MIDDLE,78158,,2399013858,1009931188,809 W Ninth,Scott City,KS,67871,-100.9176626,38.47785835,,1000,1000
S,SCOTT CITY LOWER ELEM,78160,,2399013858,1009931102,410 East 8th,Scott City,KS,67871,-100.9039061,38.48010668,,1000,1000
L,SCOTT COUNTY LIBRARY,138193,,2399010663,1009931093,110 W. 8th,Scott City,KS,67871,-100.9078675,38.47984755,,1000,1000
F,SCOTT CITY CLINIC PA,,,,1009930611,201 E. Albert,Scott City,KS,67871,-100.9037172,38.46691626,,1000,1000
F,SCOTT COUNTY HOSPITAL,,,,1009930611,201 E. Albert Ave,Scott City,KS,67871,-100.9037172,38.46691626,,1000,1000
H,SCOTT COUNTY HOSPITAL,,171372,,1009930611,201 ALBERT AVENUE,SCOTT CITY,KS,67871,-100.9037172,38.46691626,,1000,1000
H,RADIOLOGY IMAGING OF NEBRASKA LLC,,1003878448,,1009930611,201 ALBERT AVE,SCOTT CITY,KS,67871,-100.9037172,38.46691626,,1000,1000
H,RADIOLOGY IMAGING ASSOCIATES PC,,1336338086,,1009930611,201 ALBERT AVE,SCOTT CITY,KS,67871,-100.9037172,38.46691626,,1000,1000
F,SCOTT CITY POLICE DEPARTMENT,,,,1009930596,602 W 5th St,Scott City,KS,67871,-100.9136671,38.48301159,,1000,1000
F,PARK LANE NURSING HOME,,,,1009930040,210 E PARK LANE,Scott City,KS,67871,-100.9047623,38.47455802,,1000,1000
H,PARK LANE NURSING HOME,,175525,,1009930040,210 E PARK LANE,SCOTT CITY,KS,67871,-100.9047623,38.47455802,,1000,1000
F,PRICE AND SONS FUNERAL HOME,,,,1009929878,401 Washington St.,Scott City,KS,67871,-100.9061014,38.48310798,,1000,1000
H,SCOTT CITY EYE CENTER,,20182167,,1009929813,104 ALBERT AVE,SCOTT CITY,KS,67871,-100.9058233,38.46649121,,1000,1000
H,HORIZON HEALTH,,20046831,,1009929394,1602 S. MAIN ST,SCOTT CITY,KS,67871,-100.9062844,38.46756832,,1000,1000
C,JEROME DECHANT POST,,,,,224 N. Main St,Sharon Springs,KS,67758,-101.7513397,38.8969625,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,500
C,SOUTHWEST KANSAS AREA AGENCY ON AGING (GARDEN CITY OFFICE),,,,,1807 E Mary,Garden City,KS,67846,-100.850523,37.989548,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,1000
C,BARNETT POST,,,,,220 N Lake,Colby,KS,67701,-101.0448815,39.3953344,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,BEATRICE L LEE COMMUNITY CENTER,,,,,1310 N 10th St,Kansas City,KS,66101,-94.6355032,39.1180819,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,BONNER SPRINGS COMMUNITY CENTER,,,,,200 E 3rd St,Springs,KS,66012,-94.882681,39.057905,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,BONNER SPRINGS YMCA,,,,,2251 S 138th St,Bonner Springs,KS,66012,-94.897026,39.059216,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,BOYS & GIRLS CLUB - PRAIRIE BAND POTAWATOMI NATION,,,,,6281 Q Road,Mayetta,KS,66509,-95.7394862,39.2372427,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,BOYS & GIRLS CLUB OF HUTCHINSON,,,,,111 N Walnut,Hutchinson,KS,67501,-97.9303723,38.0543301,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,BUTLER WORKFORCE CENTER,,,,,524 N. Main,Paola,KS,67041,-94.8791294,38.5722353,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,DONIPHAN COUNTY MEMORIAL POST,,,,,107 N. 4th St,Wathena,KS,66090,-94.9485946,39.7604505,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,DUST BOWL POST,,,,,205 East Weaver,Johnson City,KS,67855,-101.7492265,37.5746815,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,EDWARDSVILLE COMMUNITY CENTER,,,,,696 S 3 St,Edwardsville,KS,66111,-94.8228609,39.0555138,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,ELLIS-TOWLE POST,,,,,119 Starr St,Pratt,KS,67124,-98.750974,37.646053,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,HEARTLAND BLACK CHAMBER,,,,,607-A Minnesota Ave,Kansas City,KS,66101,-94.625162,39.115216,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,JAMES TAYLOR LANSING MEMORIAL POST 12003,,,,,102 N. 2nd St,Lansing,KS,66043,-94.8955703,39.2543058,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,JEWELL COUNTY MEMORIAL POST,,,,,202 Comercial St,Jewell,KS,66949,-98.153661,39.671399,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,JOHN C. REED POST,,,,,118 W. 2nd St,Eureka,KS,67045,-96.295015,37.820374,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,JOHNSON COUNTY AREA AGENCY ON AGING,,,,,11810 S Sunset Dr,Olathe,KS,66061,-94.801332,38.916121,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,JOHNSON COUNTY WORKFORCE CENTER,,,,,8535 Bluejacket St,Lenexa,KS,66214,-94.710343,38.974058,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,JONES-BARNES-GASSER POST,,,,,7349 US-Hwy 56 West,Kinsley,KS,67547,-99.4214812,37.9179244,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,JUNCTION CITY WORKFORCE CENTER,,,,,1012 A West 6th St,Junction City,KS,66441,-96.847236,39.029144,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,KANSAS COMMUNITY CORRECTIONS OFFICES (21ST JUDICIAL DISTRICT COMMUNITY CORRECTIONS),,,,,215 N. 4th St,Manhattan,KS,66502,-96.5617719,39.1809701,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,KANSAS COMMUNITY CORRECTIONS OFFICES (27TH JUDICIAL DISTRICT COMMUNITY CORRECTIONS),,,,,115 W. 1st Ave,Hutchinson,KS,67501,-97.952844,38.053361,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,KANSAS DEPARTMENT OF CORRECTIONS,,,,,"900 SW Jackson,",Topeka,KS,66612,-95.676392,39.047117,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,KANSASWORKS HUTCHINSON,,,,,609 East 14th,Hutchinson,KS,67501,-97.918976,38.068451,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,LANE-DAY POST,,,,,7569 Road 3,Liberal,KS,67905,-100.9488016,37.02588177,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,LIEUT. JARED FOX JACKSON POST,,,,,2201 W. Main St.,Atchinson,KS,66002,-95.1526145,39.5622457,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,LINWOOD COMMUNITY CENTER,,,,,105 E 3 St,Linwood,KS,66052,-95.038194,39.001458,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,MEDICINE LODGE POST,,,,,5260 SE Walstead,Medicine Lodge,KS,67104,-98.509822,37.268883,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,ONAGA MEMORIAL POST,,,,,311 Highway 16,Onaga,KS,66521,-96.319609,39.500227,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,POINT ROCK POST,,,,,1100 N. Hwy 27,Elkhart,KS,67950,-101.899852,37.0110835,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,PRAIRIE VILLAGE COMMUNITY CENTER,,,,,7720 Mission Rd,Prairie Village,KS,66208,-94.631022,38.988474,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,RICE COUNTY COUNCIL ON AGING,,,,,114 East Ave North,Lyons,KS,67554,-98.20292805,38.34840003,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,SHAWNEE MISSION MEMORIAL POST,,,,,13817 Johnson Dr,Shawnee Mission,KS,66203,-94.746094,39.021556,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,THE WICHITA SEDGWICK COUNTY COMMUNITY ACTION PARTNERSHIP (WSCCAP),,,,,455 N Main,Wichita,KS,67202,-97.339101,37.692729,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,VERNON H. BUCK POST,,,,,302 Commercial St,Emporia,KS,66801,-96.179765,38.401981,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,WICHITA SEDGWICK COUNTY COMMUNITY ACTION PARTNERSHIP,,,,,455 N Main,Wichita,KS,67202,-97.339101,37.692729,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,WILLIAM ALDRIDGE POST,,,,,201 W. 8th Ave,Ashland,KS,67831,-99.7684199,37.188477,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,WM. L. TALBOTT POST,,,,,1215 S Washington,Junction City,KS,66441,-96.834945,39.008983,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,VA Clinic,,,,,501 S. Hospital Drive,Paola,KS,66071,,,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
C,Butler Workforce Center,,,,,524 N. Main,Paola,KS,66071,,,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,
F,FRY EYE SURGERY CENTER,,,,,411 CAMPUS DR,Garden City,KS,67846,-100.847722,37.966057,,1000,1000
F,GARDEN CITY FIRE DEPARTMENT,,,,,302 N 9TH ST,Garden City,KS,67846,-96.953499,38.673737,,1000,1000
F,GARDEN CITY REGIONAL AIRPORT,,,,,2225 S. Air Service Rd,Garden City,KS,67846,-100.727111,37.936016,,1000,1000
F,HAMILTON COUNTY RURAL FIRE DEPARTMENT,,,,,118 Barber,Syracuse,KS,67878,-101.753937,37.9818403,,1000,1000
F,KEARNY COUNTY SHERIFF'S OFFICE,,,,,106 Washington Ave,Lakin,KS,67860,-101.2558774,37.9425384,,1000,1000
F,LEOTI VOLUNTEER FIRE DEPARTMENT,,,,,301 S 4TH ST,Leoti,KS,67861,-101.358474,38.479082,,1000,500
F,SCOTT CITY FIRE DEPARTMENT,,,,,221 W 5TH ST,Scott City,KS,67871,-100.908976,38.482131,,1000,1000
F,SCOTT COUNTY FIRE DEPARTMENT,,,,,221 W 5TH ST,Scott City,KS,67871,-100.908976,38.482131,,1000,1000
F,STEVENS COUNTY FIRE DEPARTMENT,,,,,109 Northwest AVE,Hugoton,KS,67951,-101.348634,37.178577,,1000,1000
F,WALLACE CO FAMILY PRACTICE CLINIC,,,,,504 E 6TH,Sharon Springs,KS,67758,-101.746387,38.900842,,1000,500
F,WALLACE COUNTY COMMUNITY CARE CENTER,,,,,608 North Kennedy,Sharon Springs,KS,67758,-101.7472923,38.9012909,,1000,500
F,WALLACE COUNTY RURAL FIRE DISTRICT #2,,,,,313 N Main ST,Sharon Springs,KS,67758,-101.751658,38.897466,,1000,500
F,WALLACE COUNTY SHERIFF OFFICE,,,,,313 Main St,Sharon Springs,KS,67758,-101.751658,38.897466,,1000,500
F,2201 BLDG - HUTCHINSON CLINIC RESPIRATORY RAPID RESPONSE CLINIC,,,,,2201 North Waldron,Hutchinson,KS,67502,-97.894726,38.078842,,1000,
F,5-029 BUILDING,,,,,3300 Turnpike Dr.,Wichita,KS,67210,-97.2854733,37.6327059,,1000,
F,ALBERT VOLUNTEER FIRE DEPARTMENT,,,,,2008 Main,Albert,KS,67511,-99.01283904,38.45206649,,1000,1000
F,ALDEN FIRE DEPARTMENT,,,,,104 Pioneer St,Alden,KS,67512,-98.311881,38.2432443,,1000,
F,ALEXANDREIA TOWNSHIP VOLUNTEER FIRE DEPARTMENT,,,,,23449 Bauserman Rd,Leavenworth,KS,66048,-95.0308092,39.2592969,,1000,
F,ALLEN COUNTY RURAL VOLUNTEER FIRE DEPARTMENT,,,,,1508 1400th ST,Iola,KS,66749,-95.40975673,37.95254744,,1000,
F,ANDOVER CITY POLICE DEPT,,,,,931 N Andover Rd,Andover,KS,67002,-97.135613,37.702263,,1000,
F,ANTHONY FIRE DEPARTMENT,,,,,124 S Bluff AVE,Anthony,KS,67003,-98.03171793,37.15195038,,1000,
F,ANTHONY POLICE DEPT,,,,,202 S Bluff Ave,Anthony,KS,67003,-98.031809,37.150388,,1000,
F,ASBURY PARK,,,,,200 SW 14TH,Newton,KS,67114,-97.349549,38.028781,,1000,
F,ASBURY VILLAGE,,,,,3800 ASBURY DR,Coffeyville,KS,67337,-95.672132,37.045651,,1000,
F,ASCENSION VIA CHRISTI - ST. FRANCIS CAMPUS,,,,,929 N Saint Francis St,Wichita,KS,67214,-97.3317499,37.7153345,,1000,
F,ASHLAND HEALTH CENTER LTCU,,,,,709 OAK,Ashland,KS,67831,-99.7724516,37.1891687,,1000,
F,ASHLAND HEALTH CENTER RHC,,,,,529 W 7TH,Ashland,KS,67831,-99.773149,37.189219,,1000,
F,ATCHISON COUNTY COMMUNICATIONS CENTER,,,,,518 Parallel St,Atchison,KS,66002,-95.11990675,39.56578076,,1000,
F,ATTICA DISTRICT #1 FIRE DEPARTMENT,,,,,124 S Harper,Attica,KS,67009,-98.2263683,37.2388674,,1000,
F,AURORA VOLUNTEER FIRE DEPARTMENT,,,,,201 E Main,Aurora,KS,67417,-97.530033,39.451725,,1000,
F,AVFLIGHT SOUTH,,,,,2305 Beechcraft Road,Salina,KS,67401,-97.6403148,38.7952735,,1000,
F,BARBER COUNTY RURAL FIRE DISTRICT #1,,,,,120 E Washington AVE,Medicine Lodge,KS,67104,-98.577967,37.2800417,,1000,
F,BARBER COUNTY SHERIFF'S OFFICE,,,,,124 E Washington Ave,Medicine Lodge,KS,67104,-98.578042,37.279623,,1000,
F,BARTLETT GRADE SCHOOL,,,,,201 W 2nd,Bartlett,KS,67332,-95.212214,37.056969,,1000,50/15
F,BARTLETT-HACKBERRY TOWNSHIP FIRE DEPARTMENT,,,,,507 Main St,Bartlett,KS,67332,-95.211291,37.053752,,1000,50/15
F,BASHAM CLINIC INC,,,,,110 E 16TH STREET,Eureka,KS,67045,-96.294134,37.835358,,1000,
F,BAXTER SPRINGS FIRE DEPARTMENT,,,,,121 W 11th ST,Baxter Springs,KS,66713,-94.7363629,37.0244314,,1000,
F,BAXTER SPRINGS POLICE DEPARTMENT,,,,,121 W 11th St,Baxter Springs,KS,66713,-94.7363629,37.0244314,,1000,
F,BAXTER SPRINGS POLICE DEPT,,,,,121 W 11th St,Baxter Springs,KS,66713,-94.7363629,37.0244314,,1000,
F,BEL AIRE POLICE DEPT,,,,,4551 Auburn St,Bel Aire,KS,67220,-97.27099585,37.76567675,,1000,
F,BELVUE FIRE DEPARTMENT,,,,,450 110th Ave NE,Belvue,KS,66407,-96.178051,39.2166634,,1000,
F,BETHESDA LUTHERAN HOMES/FAITH VLG #2,,,,,14175 W 113TH,Lenexa,KS,66215,-94.750254,38.923499,,1000,
F,BETHESDA LUTHERAN HOMES/FAITH VLG #3,,,,,14235 W 113TH,Lenexa,KS,66215,-94.750904,38.923239,,1000,
